primaryImage,Medium
https://images.metmuseum.org/CRDImages/dp/original/DP849949.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849950.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849951.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849952.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849953.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849954.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849955.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP841751.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841155.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841156.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP841183.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841184.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP-12571-001.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841153.jpg,Stipple engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841185.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841176.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841175.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841186.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841172.jpg,Engraving and etching
https://images.metmuseum.org/CRDImages/dp/original/DP841178.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841181.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841180.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP849956.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP850233.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP850234.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP850232.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP841182.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP850238.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP841174.jpg,Engraving and etching
https://images.metmuseum.org/CRDImages/dp/original/DP849920.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP841179.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP849918.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP841177.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP849916.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849957.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP841173.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP849917.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849919.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP841187.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP849922.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849923.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849924.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849925.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849926.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849927.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849928.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849929.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849930.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849931.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849932.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849933.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849934.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849935.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849936.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849937.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849938.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849939.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849940.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849941.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849942.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849943.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849944.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849959.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849914.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP841217.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841215.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841218.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841216.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP849912.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849921.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849958.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849915.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP849913.jpg,Woodcut (hand-colored)
https://images.metmuseum.org/CRDImages/dp/original/DP841221.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841200.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841412.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP849312.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849314.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP852891.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP876663.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876656.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876652.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876655.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876657.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876666.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876665.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876659.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876651.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876647.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876653.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876648.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876654.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876664.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876673.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876671.jpg,Lithograph on newsprint; third state of three (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876670.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876669.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876678.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876677.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876676.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876675.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876674.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876661.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876660.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876662.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876658.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876650.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP847225.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP876680.jpg,Lithograph on newsprint; third state of three (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876679.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876707.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876705.jpg,Lithograph on newsprint; third state of three (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876697.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876695.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876701.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876699.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876703.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876702.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876692.jpg,Lithograph on newsprint
https://images.metmuseum.org/CRDImages/dp/original/DP876691.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP876689.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP876686.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP876687.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876685.jpg,Lithograph on newsprint; third state of three (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876682.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876681.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876709.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876715.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876708.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876711.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876712.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876706.jpg,Lithograph on newsprint
https://images.metmuseum.org/CRDImages/dp/original/DP855239.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP876714.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP855240.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP855237.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP844289.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP876720.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876726.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876710.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876713.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP845311_ff.jpg,Engraving; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP845310_ff.jpg,Engraving; first state of three
https://images.metmuseum.org/CRDImages/dp/original/DP845005.jpg,Engraving; second state of two
https://images.metmuseum.org/CRDImages/dp/original/DP878524.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP876718.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876717.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876719.jpg,Lithograph on newsprint; third state of three (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876724.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876721.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876716.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876723.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876729.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876730.jpg,Lithograph on newsprint; third state of three (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876725.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876727.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876732.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876731.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876735.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876734.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876733.jpg,Lithograph on newsprint; third state of three (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876738.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876736.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP875067.jpg,Mezzotint; proof before published state
https://images.metmuseum.org/CRDImages/dp/original/DP876840.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP876836.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP857443.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP885798.jpg,Engraving; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP856674.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP846524.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP846523.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP875064.jpg,Mezzotint; proof before published state
https://images.metmuseum.org/CRDImages/dp/original/DP875063.jpg,Mezzotint; proof before published state
https://images.metmuseum.org/CRDImages/dp/original/DP875072.jpg,Mezzotint; proof before published state
https://images.metmuseum.org/CRDImages/dp/original/DP875062.jpg,Mezzotint; proof before published state
https://images.metmuseum.org/CRDImages/dp/original/DP875071.jpg,Mezzotint; proof before published state
